1.0,0.8043499999999999,0.801,0.6332500000000001,0.5902000000000001,0.5326500000000001,0.25915,0.38515,0.40045,0.3285,0.26685000000000003,0.2817,0.3155,0.28700000000000003,0.32130000000000003,0.3315,0.49785,0.33525,0.30745,0.2474,0.26065,0.2778,0.28254999999999997,0.16075
0.8043499999999999,1.0,0.59655,0.7678499999999999,0.51885,0.63185,0.2692,0.34675,0.35250000000000004,0.27195,0.22294999999999998,0.2561,0.30595,0.30179999999999996,0.37975000000000003,0.35155000000000003,0.51245,0.32004999999999995,0.28375,0.23735,0.27144999999999997,0.27585,0.28025,0.1734
0.801,0.59655,1.0,0.4789,0.6932499999999999,0.4638,0.345,0.4223,0.4102,0.31710000000000005,0.2355,0.25139999999999996,0.2947,0.26980000000000004,0.3094,0.33904999999999996,0.4488,0.30310000000000004,0.2486,0.20725,0.2169,0.21995,0.22820000000000001,0.1547
0.6332500000000001,0.7678499999999999,0.4789,1.0,0.45655,0.7417,0.28125,0.33594999999999997,0.29795,0.23415,0.20575,0.2942,0.35375,0.3627,0.40349999999999997,0.42769999999999997,0.5578000000000001,0.3692,0.28005,0.24330000000000002,0.26775000000000004,0.26705,0.26765,0.18355
0.5902000000000001,0.51885,0.6932499999999999,0.45655,1.0,0.4262,0.48214999999999997,0.56735,0.49615,0.35075,0.2549,0.28705,0.33,0.3356,0.3359,0.35014999999999996,0.41100000000000003,0.2874,0.21375,0.18309999999999998,0.19155,0.202,0.19635000000000002,0.12325
0.5326500000000001,0.63185,0.4638,0.7417,0.4262,1.0,0.30925,0.3358,0.33085,0.24475,0.2059,0.35145,0.43745,0.484,0.5628,0.5629500000000001,0.6774,0.42069999999999996,0.33265,0.28864999999999996,0.31035,0.2903,0.28065,0.19924999999999998
0.25915,0.2692,0.345,0.28125,0.48214999999999997,0.30925,1.0,0.4647,0.29259999999999997,0.19565,0.1407,0.19465,0.25325,0.32965,0.37925,0.2781,0.24845,0.18430000000000002,0.12645,0.09204999999999999,0.10795,0.09889999999999999,0.07965,0.06805
0.38515,0.34675,0.4223,0.33594999999999997,0.56735,0.3358,0.4647,1.0,0.55265,0.3498,0.2415,0.25705,0.31235,0.3456,0.3448,0.30810000000000004,0.35509999999999997,0.2514,0.203,0.15045,0.16795,0.16549999999999998,0.16199999999999998,0.11385
0.40045,0.35250000000000004,0.4102,0.29795,0.49615,0.33085,0.29259999999999997,0.55265,1.0,0.6124499999999999,0.35275,0.2807,0.3345,0.34985,0.32815,0.33665,0.38135,0.31455,0.24875,0.1944,0.20365,0.19674999999999998,0.19014999999999999,0.1316
0.3285,0.27195,0.31710000000000005,0.23415,0.35075,0.24475,0.19565,0.3498,0.6124499999999999,1.0,0.5319,0.2523,0.28869999999999996,0.27225,0.22575,0.2531,0.3202,0.25755,0.21375,0.16375,0.1516,0.16935,0.17235,0.1011
0.26685000000000003,0.22294999999999998,0.2355,0.20575,0.2549,0.2059,0.1407,0.2415,0.35275,0.5319,1.0,0.23454999999999998,0.22265000000000001,0.20575,0.1711,0.23204999999999998,0.25265,0.24785000000000001,0.22060000000000002,0.1629,0.16915000000000002,0.1875,0.18025000000000002,0.11080000000000001
0.2817,0.2561,0.25139999999999996,0.2942,0.28705,0.35145,0.19465,0.25705,0.2807,0.2523,0.23454999999999998,1.0,0.6766000000000001,0.4658,0.35509999999999997,0.42400000000000004,0.44410000000000005,0.46265,0.3618,0.27845,0.31145,0.32599999999999996,0.34414999999999996,0.197
0.3155,0.30595,0.2947,0.35375,0.33,0.43745,0.25325,0.31235,0.3345,0.28869999999999996,0.22265000000000001,0.6766000000000001,1.0,0.69165,0.4861,0.48465,0.5439499999999999,0.51905,0.4118,0.36355,0.37424999999999997,0.38725,0.38195,0.25260000000000005
0.28700000000000003,0.30179999999999996,0.26980000000000004,0.3627,0.3356,0.484,0.32965,0.3456,0.34985,0.27225,0.20575,0.4658,0.69165,1.0,0.6476999999999999,0.58575,0.4888,0.43010000000000004,0.36319999999999997,0.30210000000000004,0.32530000000000003,0.32555,0.32545,0.21384999999999998
