V1v,V1d,V2v,V2d,V3v,V3d,hV4,VO1,VO2,PHC1,PHC2,MST,hMT,LO2,LO1,V3b,V3a,IPS0,IPS1,IPS2,IPS3,IPS4,IPS5,SPL1
0.46316950809862517,0.5806824694807171,0.6818336871158774,0.6473714549628677,0.08377635736858766,0.3864238801578982,0.30697860456850007,-0.13901996653630289,-0.3421689634552664,0.19337826458213928,0.2249090111248439,0.4827279798670631,0.47560670797750026,0.5239355599043716,0.4935756614604704,0.6520893167002503,0.34334890743837687,0.5183108169194616,0.5969867055414353,0.7935084810947141,0.6557560827926896,0.6234537689341094,0.7351194207987789,0.5756375811260337
0.6557358401163184,0.5840087201459712,0.5188837319008067,0.5329571776961457,0.4294030343017857,0.6201639977169071,0.25425543164859077,0.06295277255190594,0.1361645862351516,0.23499310717165217,0.096225012336776,0.4507091436423245,0.5706999728971742,0.5473849868477564,0.56168120831336,0.5136485039574756,0.582892739242735,0.633223787784704,0.7430671345534652,0.8300344452989632,0.8949194412058967,0.7745560461506412,0.5967910296744432,0.8988607118056113
0.5405916659288714,0.6169516249170408,0.5819325570782722,0.5321086877495924,0.4845027217863556,0.4900813536688787,0.22507662513180202,-0.10063116741408917,0.49203275764428084,0.5535915926392072,0.5693351553853125,0.3010729503022357,0.5044828621326403,0.17796925819151804,-0.05469459309782701,0.33823944505007164,0.09804292856789078,0.6425085499539893,0.8129935958556478,0.7904165891573688,0.7347670150566821,0.7800343261942564,0.7498387320807659,0.7513462188677075
0.4946762309268071,0.5450945267135661,0.6165632143758645,0.6848681875375712,0.6101161310503699,0.6687957801373575,0.1211137401363151,0.5301419040837206,0.3070985588543643,0.27662036786511207,0.2361100210832682,0.3234573840484507,0.3698885337941727,0.39618648083156693,0.4465912307759539,0.32760273305673526,0.5528738746695897,0.5670580346237878,0.47719027893618476,0.5721787187143401,0.587649829852428,0.649208746681932,0.7363190670951357,0.7982696588988847
0.5540026911239994,0.6532139956113585,0.6546516612901379,0.6490731121389195,0.591566428636569,0.6735023696529857,0.5108013369100616,-0.08257990214765278,0.13950494256636342,0.47949163326326966,0.272303761925587,0.7308927655176889,0.7012797238445236,0.5337679771533541,0.549657973281795,0.27222944039791014,0.08553744838325521,0.815879060435879,0.8587026074884868,0.8502312010702597,0.7468988187144848,0.8742157087833242,0.8818154209365786,0.7615353133258388
0.8093659233268407,0.8074577616805225,0.780785363626461,0.8584154420422775,0.6869347989956388,0.6651573132705294,0.5034496651075316,0.46603092468053076,0.5193513221777252,0.3746044703856782,-0.11599269292866071,0.554638504178581,0.6503061479932303,0.5075259314748792,0.6411411874706965,0.5604791850198038,0.7037385720513004,0.8638769957849852,0.8323586669680229,0.8787476832466397,0.881051756552874,0.8796081587799744,0.8593225278358512,0.9115559026308353
0.6365744214769999,0.6311604063199793,0.7890682677413131,0.6740303420056348,0.6630407277954998,0.6777090332456183,0.4824325690837681,0.3881708621559807,0.6749411882774691,0.6933203753721028,0.4724054114552083,0.6721307561488284,0.7327038897139411,0.21372417111147216,0.5427661827092991,0.3599771395746424,0.21406811780086102,0.2918084567168943,0.7468544657859001,0.6840916625959211,0.7718153622035431,0.775110765124175,0.7727328711019594,0.8006036631626533
0.6121566040623267,0.6086301604198681,0.3569119489305407,0.15751453716343783,0.3762179528462637,-0.13183631311768193,0.28973642916310727,-0.5207784092905262,-0.17587589692912642,0.024615659402346616,-0.18209750328363453,-0.3366188948174405,-0.3021293691875934,0.15043073495814552,0.14051903564410195,0.4237642253929678,0.2001661308205852,0.6135923789966085,0.8499757582021629,0.8799611616329022,0.56000870891577,0.6401776371140209,0.8331157207706219,0.7705030443390782
0.6708556781751547,0.6019258005697211,0.6860852942648807,0.7244581598222228,0.6704163415061012,0.8276927304125593,0.5053345737266088,0.19139396098718586,0.5884211733069185,0.6277022741603635,0.37094635061235304,0.4482237620715854,0.1269036044089278,0.33863121589643363,0.8138073512775134,0.38985452727024783,0.48894290071968455,-0.1667175069526734,0.1618866774190218,0.2701543584143649,0.008580857027380638,0.10665522840881492,0.25554136633469393,0.1479243816066352
0.7408119210969392,0.8116689270473332,0.6656918260026171,0.8007462400002746,0.4471797739734174,0.6252666037165562,0.15331063496777367,0.45284142518669945,0.3840084885588151,0.3065194456104423,0.4023566156261307,0.5865135262599046,0.6223909582790146,0.23686874845806324,0.47743212966404736,0.49399958247104747,0.3297721004046954,0.6979290655073614,0.810086156039178,0.8444319030403377,0.8709780464929487,0.8278898410530993,0.8475667943069203,0.6831577613883552
0.7610883053802666,0.7349079435340802,0.8046605044104225,0.7758087363872714,0.5094185554265127,0.7327118560431043,0.23617330416967272,0.19160910679280216,0.531256429938161,0.5721316193261999,0.38474866722716144,0.4643923052147805,0.3628902618052187,0.35284991712676195,0.6326165742627928,0.7465232434538537,0.7004187697499358,0.5801484656964149,0.8612990607142914,0.8753753246392961,0.8992487548947962,0.8558765406957212,0.9221505971051087,0.879468181994449
0.8126331899196002,0.6569148574611623,0.5762213740341275,0.7715807277567169,-0.07670004429057255,0.5098837630132962,0.3880610196294429,-0.04287087527486533,0.1774610258039298,-0.23066934651805407,-0.0752296959711105,0.28538898306725397,0.3385710618287854,-0.030454904936269497,0.3507502822882831,0.02259767125197931,0.0441155845876513,0.5534721463698212,0.6564871267802758,0.6997901763295542,0.6019278018676136,0.6523993175589798,0.6813672808342529,0.7163309822922977
0.5163869396706984,0.6562205146069795,0.5816446102174108,0.6417996352858225,0.4666953752642327,0.39169885693069845,-0.02598821972532551,0.3841802484284941,0.29562053641896024,0.10095518163451375,0.21075998496898982,0.5818714746190805,0.7229717004692173,0.7084204902854083,0.3432675702542331,0.6223153336632863,0.6316705977700257,0.8121736242852796,0.8759474036510249,0.8883347447128354,0.9132745172276074,0.8342566877115544,0.8533658196628592,0.8795673571915247
0.7689936677640415,0.7583220192199016,0.8711688924646795,0.675062862118924,0.6832619451539877,0.6346750356806121,-0.18752993235135987,0.8386397586919329,0.731385133134422,0.7340828702316522,0.31902246661536876,0.3382564843769647,0.6287430602113896,0.5314571918050381,0.49085949768447645,0.53344944555591,0.44259344092840125,0.7523348829250166,0.8670482208058108,0.8395381463664399,0.8392328492261907,0.8817008692395201,0.8846017118780666,0.7953226024170426
0.734562589282477,0.5107518598802401,0.659195577283206,0.5784528704358337,-0.21500056478677726,0.09495905600837656,0.5855716329647073,-0.16724597087748921,-0.1934085299241272,0.007324903184386235,-0.07688569524258551,0.1996978577578597,0.22918641886629026,0.5238742022033656,0.6174768724571296,0.35136127108631754,0.3195436161624839,0.527389113567009,0.20964459661130666,0.022022354901743597,0.23282861972289814,0.10950803118885494,0.033456339450877316,0.3055549659916634
0.4570141397922854,0.5785582394968833,0.5166193957029425,0.6612123179424537,0.471253123900997,0.4681357598514788,-0.23560302954976592,0.45165381593626214,0.23958007475776108,0.3363050271468852,0.33972068588016346,0.3105115620384755,0.44100264341981227,0.38039474365870307,-0.03906215549428492,0.22133593904578255,0.2820932992154056,0.7148753839885852,0.7875910549928035,0.810882557257899,0.7063993737005372,0.7952923708533115,0.7688485699643359,0.7531589190393969
