lh_V1v,rh_V1v,lh_V1d,rh_V1d,lh_V2v,rh_V2v,lh_V2d,rh_V2d,lh_V3v,rh_V3v,lh_V3d,rh_V3d,lh_hV4,rh_hV4,lh_VO1,rh_VO1,lh_VO2,rh_VO2,lh_PHC1,rh_PHC1,lh_PHC2,rh_PHC2,lh_MST,rh_MST,lh_hMT,rh_hMT,lh_LO2,rh_LO2,lh_LO1,rh_LO1,lh_V3b,rh_V3b,lh_V3a,rh_V3a,lh_IPS0,rh_IPS0,lh_IPS1,rh_IPS1,lh_IPS2,rh_IPS2,lh_IPS3,rh_IPS3,lh_IPS4,rh_IPS4,lh_IPS5,rh_IPS5,lh_SPL1,rh_SPL1
0.5447823769299349,0.5078893665437487,0.4724708955171481,0.8085689918856506,0.4405448050423876,0.4522385933860249,0.6196216624252083,0.4478321258281372,0.5326067092839638,0.4422514273858604,0.6177181885515984,0.5977891997386954,0.3369620535083437,0.3247544809661306,0.2501837194772717,0.5591149217714119,0.4433003366540997,0.4942044687822632,0.1291072699657627,0.4384008762064965,-0.0975070620936331,0.0588907974284469,0.4846812619913738,0.3188099343325434,0.3044682279224102,0.4740960998382905,0.7668438599264551,0.6753232830698509,0.6916652077890124,0.2024475379186411,0.1584190570677963,0.5409733665604726,0.6558777450101931,0.5998089633597267,0.506908126989714,0.4341254107255884,0.7385859171518457,0.8143398215671208,0.7919814421920022,0.6544447367963063,0.6366312835832107,0.5492398357931655,0.6049301927600154,0.5432775165061905,0.5930015054967326,0.6418436895951106,0.6769597516153812,0.6988616665305378
0.5490329391739279,0.5535296363389163,0.7507642367053914,0.7945650653181701,0.3455828898224953,0.8598545646807995,0.7453534352482999,0.5939868556532405,0.3395005689205365,0.490264721858948,0.525979662537392,0.6957985269083675,0.4856041146359126,0.6244464300186379,0.1780508571436147,0.3611650739187756,0.548941892741384,0.0177174579726612,0.6328544410611009,0.0577490289092655,-0.1573080147315902,0.2386278778963685,0.6080846921171028,0.2698594154796562,0.1920598972140242,0.4309086633265737,-0.0448594111269846,0.4493305663104995,0.3169594223559567,0.6719158927472003,0.5251916975717229,0.4352221023844808,0.5920401991895322,0.4422069040671508,0.5187592249695584,0.5135521689638991,0.5886871135950074,0.4312189301170507,0.6441314142120785,0.648192079450998,0.6441252476351464,0.6245820280248221,0.5537680246993418,0.5347576079175433,0.5018265790100986,0.5421783589366254,0.5914876397585519,0.6211635949494619
0.6888844920220927,0.8345320543425138,0.8084866732380439,0.7197379918249492,0.6170323827747526,0.7714376771130368,0.4196539367701585,0.393447090132256,0.7512493356943764,0.5732354502938136,0.4248211276400488,0.4745515589859035,0.6832367079314349,0.4491722128696617,0.227303824192646,0.612865405441619,0.5112178910151746,0.7660811727878237,0.3595201928406482,0.6726017743238327,0.2154516443005196,0.7278187537888868,0.4292597496444055,0.2513419051215165,0.5327409065580045,0.3374567356572466,0.4830880674146035,0.3951835675658528,0.7859038255957904,0.2945935731949616,0.6592902594280948,0.6832151751168585,0.6104528930933303,0.6586896747592978,0.7768799948110897,0.6268940870739609,0.8474403491199539,0.7465900247502191,0.7285546769349203,0.7900277163232535,0.6621905942842674,0.7399076926064495,0.7104687447589266,0.6622579316150288,0.5361829949732696,0.7391667546848726,0.6383845786998186,0.7039502697951947
0.5398953937440335,0.7432542903119123,0.853328969495157,0.8438600971322977,0.6669980222646952,0.7439008149710522,0.7982265853852769,0.8127985723440466,0.7186544960178449,0.6028281948642328,0.8659037580355852,0.8431499207301334,0.68667399571132,0.8247455605158784,0.6497170610311989,0.6796467716009041,0.5711448297098023,0.6376148089175446,0.5565855359175956,0.8209390442806713,0.3457046183190084,0.7240540409975159,0.4553689578165461,0.4619021662851466,0.5960475980607776,0.6226334199931886,0.5660955917191518,0.6782434605835191,0.4679422036467598,0.7788813779698418,0.6788752426140006,0.8095304778835848,0.7696624861758317,0.7002032654199498,0.577120737272422,0.8416864972869893,0.4353823030812987,0.8471964974095252,0.5055624803711447,0.6116345685408882,0.6738264954098584,0.5519769782253423,0.6133701865284636,0.3165803454034939,0.421656655208428,0.5409940564626781,0.5860360265470972,0.439530323569652
0.5033272651744487,0.6136716605222133,0.3705094972627993,0.5040617365223279,0.3226997810571569,0.5138002360611678,0.7263781980754163,0.7626940767681202,0.4266219472351096,0.2304624677497355,0.5105701797438132,0.4097445211952848,0.4536268170255956,0.197894143927798,0.297415955539251,0.4889608477975079,0.3162484914116709,0.4374889291288744,0.0307304600280826,0.4474016634829051,-0.2122960677699093,0.2821135527138463,0.1620467093992118,-0.1925581752638975,0.3542358364205355,0.3371465092586194,0.15602702939369,0.3653200920801014,0.3876338083118294,0.3291437132332793,0.4657410119442837,0.5093791586124925,0.4463681752785752,0.5101745424265052,0.5774788595070232,0.1763908055126699,0.4291700089556534,0.2723455893270372,0.6163666553977897,0.4203343274018867,0.3743145704529644,0.3534165077732495,0.3693368857581061,0.294528560280052,0.1494066586984694,0.1157325925309272,0.131638040655084,0.3052740021356565
0.4544354050825528,0.6942225401603377,0.749893667846351,0.4813283582856875,0.3542276466014117,0.5176295492206779,0.7287033057261643,0.4423998761750617,0.2634499764000111,0.2395712131388537,0.2870173557627289,0.3381154904566046,0.0143557249504803,0.0141591738399628,0.0509730941810843,0.0630975266976649,-0.0113694317709243,0.1178020716634799,0.6030424606880627,0.0522877289299735,0.3880321374053197,0.3458446622572904,-0.0240326319766267,0.3076110528130126,0.3958416707426505,0.2886289092421755,0.4231093901411418,-0.0247623689807041,0.2189322956689248,-0.0055760385789116,0.3865438972136014,0.5642395445174404,0.2417289509624268,0.6261209538407654,-0.0484222584500497,0.7597177619678709,0.2287259466984862,0.5903010186269537,0.2208121687380105,0.0382552650816186,0.6275607208483848,0.6177444755511962,0.7972678221868577,0.5564838562983049,0.1893234479020406,0.7800062192372814,0.057206338874459,0.0049103784067792
0.9302654201534956,0.8917167063029268,0.8593569464061098,0.8829539305482722,0.9167072730981332,0.909997356334698,0.8687006180256316,0.9098746673201314,0.899262194384839,0.8654896602789264,0.9101378440780358,0.8251394202006154,0.8296412401604795,0.8566513627593603,0.7020158064000362,0.7613560091380831,0.819512839056611,0.7584734287410854,0.5672106911676752,0.7684680184721986,0.7169330429798334,0.5804873655003148,0.7904009627044732,0.850555791175991,0.8745190400571302,0.8470297265849797,0.8610848308870653,0.872141155519684,0.813065264507952,0.8917700454475793,0.7577961631920273,0.724610302671252,0.8913434652827609,0.7512852611045687,0.8254202192082846,0.7592423163774297,0.786135805637448,0.8648456171569139,0.8561254201574833,0.882585934329955,0.7466306220938973,0.8179830829938332,0.8243067133249881,0.8134709833617909,0.7998389505748136,0.7722885944262725,0.7910983343612769,0.7389496065751304
0.3346066160916059,0.141407053424608,0.7476736277641529,0.8553618188854931,0.6720591268131857,0.8019632720252222,0.680547172217171,0.6130807741376723,0.3348780339227285,0.7698734325113411,0.6541332511923681,0.5948906088659944,0.3193097502416389,0.0557984848200157,-0.307075467729136,0.2773017902582901,0.0743491970313868,0.6562422526777262,0.2889890325061033,0.5806105656221795,0.2245554584254399,0.3742000271570185,0.4072796658555032,0.5719690995942002,-0.0479855850021317,-0.1175812116441779,0.6791414197154045,0.4364921959782693,0.6463178134348239,0.3148461096051189,0.4660042563613388,0.2107685063328824,0.7820520751252843,0.1136679344017223,0.7030781362942109,0.566863755356605,0.6288238542942521,0.5619087350494097,0.6768245918132899,0.4939613688056855,0.6439573331002609,0.612920109514294,0.6047684100451848,0.5783538834304998,0.5357811311259824,0.6078998330775669,0.6135060360036088,0.5817820836491274
0.5645319703783591,0.5828601371873245,0.5988476615696203,0.8407232763311601,0.5745112704037992,0.551284779088666,0.7183129146160101,0.7516773578464376,0.5300752700267729,0.7924513036328282,0.7907227044832474,0.6950467273765849,-0.1183390067037028,0.6884058504781243,-0.025964689442835,0.8007489376059813,0.6833322912111877,0.5360965196973295,0.0773109441116326,0.3688688636451955,0.5335386700968195,0.8000494155368386,0.3631585672405655,0.3307396112439695,0.5037758394505847,0.0127818192901102,0.5757348638475114,0.4493902334459287,0.5849946915892268,0.784812499912373,0.3144812990207148,0.5852032141627569,0.6519737991536778,0.5317875869847477,0.5108961753728828,0.4777727047917847,0.4503738465542096,0.6936572019674874,0.8735338205967793,0.486411984382671,0.2511117328242108,0.4751393900601043,0.4445194330163731,0.0953050104712215,0.4460311674695691,0.2358851983404318,0.2687189216652003,0.588461459406327
0.8008284222682164,0.8358160794499185,0.81127185463888,0.7858303530309227,0.7241458122212797,0.736817275762211,0.7248440153201672,0.8622252870880049,0.6939152793704967,0.8006306223428685,0.6319910090830512,0.7696734579078094,0.5935723965054739,0.6635817569828164,0.7501339851458838,0.5173808520087853,0.6980121169491434,0.7510141521055171,0.3766229169752169,0.7065214258713328,0.2713001245669196,0.4786604418598368,0.3960913110565612,0.5274699986047781,0.5417396438776718,0.7410190586101855,0.6303996282466423,0.5749678015672687,0.6239465887077293,0.7173340164252057,0.6169766188425069,0.5622117970346974,0.7339775256256688,0.8283395782013901,0.696377135825464,0.6909495424529155,0.870243127985036,0.7201111222707699,0.8653995319275632,0.7926113466449651,0.7317909235715441,0.8767840509660252,0.6399135093792738,0.3313652552025804,0.6429431821837336,0.7809772180446484,0.539183305302203,0.8818357367954935
